evidence_id,phase,surface,source,caller,gate,identity_scope,sink,observed_effect,confidence,evidence_file,evidence_sha256,status,scope
6AG-006,6X3,AUXADC factory/debug,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,No exact shipped native caller for AUXADC ioctl or writable sysfs/proc attributes,"No capable() proof, exact mode/owner, file_contexts or TE caller allow; UID/domain UNKNOWN","No capable() proof, exact mode/owner, file_contexts or TE caller allow; UID/domain UNKNOWN",ADC/register diagnostic and calibration/hardware-read state may be affected; no package/HOME/root effect established,mtk_auxadc.c:553-667 ioctl/compat ioctl; :1515-1651 attrs and writable dump/status controls; module init,SOURCE_PLUS_IMAGE_MARKER; mtk_auxadc hash 5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327; source_scope audit,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,8da31c63a2e988f9c1f735ac2aea0db1b824415881c539cccd1956e6a0056bac,SOURCE_PLUS_IMAGE_MARKER; mtk_auxadc hash 5ffbce942417fc6aca773d90e4c6935f508087f9a80d96138a7ecc30561ed327; source_scope audit,new Phase 6X3 DRIVER worker evidence
6AG-007,6X3,PMIC debugfs,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,No exact shipped native debugfs writer or caller,"Source debugfs entries are not a policy proof; exact debugfs type, file_contexts/TE and domain UNKNOWN","Source debugfs entries are not a policy proof; exact debugfs type, file_contexts/TE and domain UNKNOWN",Potential PMIC register/debug state effect if writable surface is exposed; no package/HOME/root effect,upmu_debugfs.c:323-351 creates mtk_pmic debugfs/sysfs entries including writable dump_pmic_reg,SOURCE_ONLY_POLICY_GAP; upmu_debugfs hash db8dfc551225586a717af6cc96057b8d810548cfb5d5693b8ec092; phase6uk,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,8da31c63a2e988f9c1f735ac2aea0db1b824415881c539cccd1956e6a0056bac,SOURCE_ONLY_POLICY_GAP; upmu_debugfs hash db8dfc551225586a717af6cc96057b8d810548cfb5d5693b8ec092; phase6uk,new Phase 6X3 DRIVER worker evidence
6AG-008,6X3,Input touchscreen/factory proc,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,No exact shipped native proc/sysfs write caller in bounded corpus,No joined node mode/file_contexts/TE/domain evidence; caller identity UNKNOWN,No joined node mode/file_contexts/TE/domain evidence; caller identity UNKNOWN,Possible touch firmware/calibration/input-state mutation; no package/HOME/root effect proved,MTK/Focaltech touchscreen source includes debug/factory/proc helpers under drivers/input/touchscreen/mediatek; exact write handlers vary by selected IC,SOURCE_VARIANT_UNRESOLVED; tar member scan; phase6me broad inventory,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,8da31c63a2e988f9c1f735ac2aea0db1b824415881c539cccd1956e6a0056bac,SOURCE_VARIANT_UNRESOLVED; tar member scan; phase6me broad inventory,new Phase 6X3 DRIVER worker evidence
6AG-009,6X3,power-supply writer cross-check,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,"No exact shipped native writer, package, UID or domain; generic store is not a caller",S_IWUSR is added conditionally by provider; SELinux/file_contexts/domain allow UNKNOWN,S_IWUSR is added conditionally by provider; SELinux/file_contexts/domain allow UNKNOWN,Battery/charger property mutation is provider-dependent; no package/HOME/root effect,Generic power_supply_sysfs.c .store calls power_supply_set_property only when provider property_is_writeable()>0; existing phase6xg row,DEDUP_CROSSCHECK_NOT_NEW; source hash 54409386286849db4768d1b013b0151c3b8e52d3c5b4e434b52d8881364cc38e; phase6xg,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,8da31c63a2e988f9c1f735ac2aea0db1b824415881c539cccd1956e6a0056bac,DEDUP_CROSSCHECK_NOT_NEW; source hash 54409386286849db4768d1b013b0151c3b8e52d3c5b4e434b52d8881364cc38e; phase6xg,new Phase 6X3 DRIVER worker evidence
6AG-010,6X3,input/uinput cross-check,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,No exact shipped native ELF /dev/uinput open/write/ioctl caller; library/package markers absent,"No local capable()/credential gate found; node policy, UID/domain and caller allow UNKNOWN","No local capable()/credential gate found; node policy, UID/domain and caller allow UNKNOWN",Synthetic input injection can affect kernel input graph; no PMS/HOME/root effect,uinput.c:909-933 misc registration with read/write/unlocked_ioctl/compat_ioctl; UI_DEV_CREATE/DESTROY and event writes,DEDUP_CROSSCHECK_NOT_NEW; source hash 98b41492311d9b9fb9ccbfe269a2fddc0fb436f3048b7887e1f6e5482d36211a; phase6xg,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,8da31c63a2e988f9c1f735ac2aea0db1b824415881c539cccd1956e6a0056bac,DEDUP_CROSSCHECK_NOT_NEW; source hash 98b41492311d9b9fb9ccbfe269a2fddc0fb436f3048b7887e1f6e5482d36211a; phase6xg,new Phase 6X3 DRIVER worker evidence
6AG-011,6X3,CMDQ/ION artifact boundary,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,ION libion/libion_mtk markers are library capability only; no top-level process consumer; CMDQ no exact ELF ioctl caller,Policy allow/node metadata do not establish effective ordinary-app access or domain path,Policy allow/node metadata do not establish effective ordinary-app access or domain path,Potential DMA/display/memory-resource effect remains source/artifact-only; no package/HOME/root effect,Existing source rows cover CMDQ ioctl and ION alloc/custom ioctl capability; this row records no new sink,DEDUP_ARTIFACT_CALLER_GAP; phase6so/6wi/6xg,work/luna_worker_phase6ag_driver_source_gap_20260810.csv,8da31c63a2e988f9c1f735ac2aea0db1b824415881c539cccd1956e6a0056bac,DEDUP_ARTIFACT_CALLER_GAP; phase6so/6wi/6xg,new Phase 6X3 DRIVER worker evidence
R01,6X3,User0 HOME,work/luna_worker_phase6ac_accessibility_review_20260810.csv; findings/phase-6cy-accessibility-reboot-unlock-result.md,User 0; Fire Launcher,已整合/已排除 as replacement; Resolver selection is not a writer; do not infer bypass,User 0; Fire Launcher,MAIN+HOME resolver,Fire selected before/after; no third-party success rate claimed,已整合/已排除 as replacement,work/luna_worker_phase6ac_accessibility_review_20260810.csv; findings/phase-6cy-accessibility-reboot-unlock-result.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已整合/已排除 as replacement,new Phase 6X3 ROUTES worker evidence
R02,6X3,User0 HOME,priority replay,User 0; ordinary caller,已排除; No setter,User 0; ordinary caller,preferred/set-home/priority,"historical mutation reached API, but no durable third-party HOME; exact rate not reported",已排除,priority replay,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除,new Phase 6X3 ROUTES worker evidence
R03,6X3,package-state,work/luna_worker_phase6qe_existing_tests_20260810.csv; adb/phase6fa/; adb/phase6bl/,User 0; shell/ordinary caller,已排除; Protected-package rejection is not a privilege transition,User 0; shell/ordinary caller,Fire protected package and force-stop,component enable and force-stop rejected before mutation; no success,已排除,work/luna_worker_phase6qe_existing_tests_20260810.csv; adb/phase6fa/; adb/phase6bl/,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除,new Phase 6X3 ROUTES worker evidence
R04,6X3,package-state,work/luna_worker_phase6qe_existing_tests_20260810.csv; work/luna_worker_phase6ty_user0_fire_restoration_20260810.csv,User 0 versus child profile,已整合/已排除 as User0 route; No component-state replay or grant/revoke,User 0 versus child profile,Tahoe enable/component state,Tahoe package enable alone did not expose child HOME; shell component enable rejected; child-scoped writer exists,已整合/已排除 as User0 route,work/luna_worker_phase6qe_existing_tests_20260810.csv; work/luna_worker_phase6ty_user0_fire_restoration_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已整合/已排除 as User0 route,new Phase 6X3 ROUTES worker evidence
R05,6X3,User10 child/KFT,work/luna_worker_phase6ri_existing_results_20260810.csv; findings/phase-6er-kft-child-switch-attribution.md,User 10/11 child/profile; UserInfo.id,已整合/已排除 as User0; Private tx3 and user lifecycle are out of scope,User 10/11 child/profile; UserInfo.id,KFT launcher writer,child HOME observed in existing lifecycle; no User0 success rate,已整合/已排除 as User0,work/luna_worker_phase6ri_existing_results_20260810.csv; findings/phase-6er-kft-child-switch-attribution.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已整合/已排除 as User0,new Phase 6X3 ROUTES worker evidence
R06,6X3,DPM/Profile Owner,work/luna_worker_phase6qe_existing_tests_20260810.csv; findings/phase-6di-kft-dpm-backup-passive.md,owner/admin/profile scope; not ordinary app,已排除 as ordinary route/待驗證 caller provenance; No provisioning/removal or Binder transaction,owner/admin/profile scope; not ordinary app,DPM tx100 -> PMS tx73,owner/admin gate observed; no active writer result,已排除 as ordinary route/待驗證 caller provenance,work/luna_worker_phase6qe_existing_tests_20260810.csv; findings/phase-6di-kft-dpm-backup-passive.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 as ordinary route/待驗證 caller provenance,new Phase 6X3 ROUTES worker evidence
R07,6X3,HOME resources,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; findings/phase-6rs-ru-report.md,build resource and overlay; runtime user not shown,已排除 as proof of HOME/待驗證 static join; No settings mutation or UI dispatch,build resource and overlay; runtime user not shown,default-home resource/overlay/UI,resource/UI evidence only; runtime selection not measured,已排除 as proof of HOME/待驗證 static join,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; findings/phase-6rs-ru-report.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 as proof of HOME/待驗證 static join,new Phase 6X3 ROUTES worker evidence
R08,6X3,SystemUI/navigation,work/luna_worker_phase6x_ipc_20260810.csv; output/tables/phase6x2-control-surface.csv,verified Binder UID/package; privileged gate,待驗證 host-only caller/transaction join; CONTROL_KEYGUARD gate and private SystemUI boundary; no guessed transaction,verified Binder UID/package; privileged gate,keyguard PendingIntent/SystemUI handoff,static capability only; no runtime success,待驗證 host-only caller/transaction join,work/luna_worker_phase6x_ipc_20260810.csv; output/tables/phase6x2-control-surface.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only caller/transaction join,new Phase 6X3 ROUTES worker evidence
R09,6X3,SystemUI/navigation,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; work/luna_worker_phase6xg_driver_20260810.csv,kernel input graph; shipped caller unknown,已排除 as formal HOME/待驗證 shipped caller; No input injection or node access,kernel input graph; shipped caller unknown,input/uinput/navigation event path,0/30 direct Accessibility redirect; uinput source capability only,已排除 as formal HOME/待驗證 shipped caller,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; work/luna_worker_phase6xg_driver_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 as formal HOME/待驗證 shipped caller,new Phase 6X3 ROUTES worker evidence
R10,6X3,Accessibility,work/luna_worker_phase6qe_existing_tests_20260810.csv; work/luna_worker_phase6ac_accessibility_review_20260810.csv,User 0; user consent/service state,已排除 as deterministic route/待驗證 consent; Do not enable Accessibility or install/update APK,User 0; user consent/service state,installed service binding,service bound but callback empty; 0/30 direct route; GUI consent run not measured,已排除 as deterministic route/待驗證 consent,work/luna_worker_phase6qe_existing_tests_20260810.csv; work/luna_worker_phase6ac_accessibility_review_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 as deterministic route/待驗證 consent,new Phase 6X3 ROUTES worker evidence
R11,6X3,Accessibility,work/luna_worker_phase6ac_accessibility_review_20260810.md; findings/phase-6cy-ms-targeted-accessibility-retry.md,User 0; target foreground only,已整合 as limited alternative; Fire remains resolver winner; no unlock bypass,User 0; target foreground only,consented delayed foreground redirect,"retry variants: explicit 1/1, HOME 3/3 in cited run; reboot/unlock mixed 2/3 or 3/3; not deterministic",已整合 as limited alternative,work/luna_worker_phase6ac_accessibility_review_20260810.md; findings/phase-6cy-ms-targeted-accessibility-retry.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已整合 as limited alternative,new Phase 6X3 ROUTES worker evidence
R12,6X3,Accessibility,work/luna_worker_phase6ac_accessibility_review_20260810.csv; findings/phase-6cy-accessibility-timeout-ab-boundary.md,User 0; foreground redirect,已排除/不採用; No timing optimization replay,User 0; foreground redirect,timeout A/B variant,50 ms variant 4/5 in cited observation; HOME reliability worse; not adopted,已排除/不採用,work/luna_worker_phase6ac_accessibility_review_20260810.csv; findings/phase-6cy-accessibility-timeout-ab-boundary.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除/不採用,new Phase 6X3 ROUTES worker evidence
R13,6X3,UsageStats,work/luna_worker_phase6ac_accessibility_review_20260810.md; adb/phase6ac/; adb/phase6ao/,ordinary app; PACKAGE_USAGE_STATS/app-op boundary,待驗證 host-only permission/consumer join; Do not add permission or use it as HOME writer,ordinary app; PACKAGE_USAGE_STATS/app-op boundary,third-party foreground observation,未驗證; no success rate,待驗證 host-only permission/consumer join,work/luna_worker_phase6ac_accessibility_review_20260810.md; adb/phase6ac/; adb/phase6ao/,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only permission/consumer join,new Phase 6X3 ROUTES worker evidence
R14,6X3,ADB monitor,findings/phase-6iq-adb-foreground-fallback.md; work/luna_worker_phase6vd_test_reconciliation_20260810.csv,ADB-connected host; not resident device route,已排除 as approved resident solution; No new ADB monitor or device contact,ADB-connected host; not resident device route,host ADB foreground relay,5/5 foreground relay in cited evidence; stops with ADB/monitor,已排除 as approved resident solution,findings/phase-6iq-adb-foreground-fallback.md; work/luna_worker_phase6vd_test_reconciliation_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 as approved resident solution,new Phase 6X3 ROUTES worker evidence
R15,6X3,OOBE/OTA,OTA replay,system-server OTA lifecycle; numeric user unknown,已整合/待驗證 natural official OTA only; No broadcast injection,system-server OTA lifecycle; numeric user unknown,BootAfterSystemOTAReceiver -> OOBE activation,static guarded path; no manual delivery/runtime success,已整合/待驗證 natural official OTA only,OTA replay,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已整合/待驗證 natural official OTA only,new Phase 6X3 ROUTES worker evidence
R16,6X3,OOBE/OTA,work/luna_worker_phase6z_components_20260810.csv; artifacts/phase6bk/protected-broadcast-expanded-20260810-01/,child/profile lifecycle; producer and user handle incomplete,待驗證 host-only provenance; No lifecycle broadcast or profile mutation,child/profile lifecycle; producer and user handle incomplete,DCPMS lifecycle receiver -> profile policy,host-only static chain; no runtime success,待驗證 host-only provenance,work/luna_worker_phase6z_components_20260810.csv; artifacts/phase6bk/protected-broadcast-expanded-20260810-01/,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only provenance,new Phase 6X3 ROUTES worker evidence
R17,6X3,OTA,recovery,PS7331 OTA artifact; controller/privileged path,已整合 static boundary/待驗證 verifier implementation; No sideload,PS7331 OTA artifact; controller/privileged path,metadata/signature/recovery verification,static checks confirmed; no install success,已整合 static boundary/待驗證 verifier implementation,recovery,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已整合 static boundary/待驗證 verifier implementation,new Phase 6X3 ROUTES worker evidence
R18,6X3,OTA,work/luna_worker_phase6ab_ota_exact_20260810.csv; findings/phase-6mm-updater-blockimage-closure.md,PS7331 recovery/updater; caller unknown,已排除 as ordinary route/因風險拒絕 runtime; No updater/recovery/partition execution; no bypass inference,PS7331 recovery/updater; caller unknown,native updater/block-image/partition writer,writer capability confirmed statically; execution/partition effect 0 observed,已排除 as ordinary route/因風險拒絕 runtime,work/luna_worker_phase6ab_ota_exact_20260810.csv; findings/phase-6mm-updater-blockimage-closure.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 as ordinary route/因風險拒絕 runtime,new Phase 6X3 ROUTES worker evidence
R19,6X3,app/IPC,work/luna_worker_phase6qf_existing_runtime_audit_20260810.csv; findings/phase-6q-evidence-index.md,shell UID 2000; private service gate,已排除 method reachability; No unknown Binder transaction or handle guessing,shell UID 2000; private service gate,private Amazon service visibility/lookup,names visible; private check/find denied/not found; no method success,已排除 method reachability,work/luna_worker_phase6qf_existing_runtime_audit_20260810.csv; findings/phase-6q-evidence-index.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 method reachability,new Phase 6X3 ROUTES worker evidence
R20,6X3,app/IPC,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; work/luna_worker_phase6tm_h2_permission_20260810.csv,external requester/holder/grant unknown,待驗證 host-only holder/requester join; No bind/call or guessed code,external requester/holder/grant unknown,H2 BIND_SERVICE custom permission,signature gate confirmed; caller/sink unknown; no runtime call,待驗證 host-only holder/requester join,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; work/luna_worker_phase6tm_h2_permission_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only holder/requester join,new Phase 6X3 ROUTES worker evidence
R21,6X3,app/IPC,output/tables/phase6x2-control-surface.csv; work/luna_worker_phase6z_components_20260810.csv,producer and user scope unknown,待驗證 host-only caller/permission/user join; No broadcast replay or cross-user mutation,producer and user scope unknown,exported OOBE/account/profile receivers,exported/static policy evidence only; target HOME/PMS sink not closed,待驗證 host-only caller/permission/user join,output/tables/phase6x2-control-surface.csv; work/luna_worker_phase6z_components_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only caller/permission/user join,new Phase 6X3 ROUTES worker evidence
R22,6X3,app/IPC,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; findings/phase-6a-untrusted-app-pi-smoke-evidence-index.md,ordinary/untrusted app,已排除 bounded route; Private Binder out of scope; no APK/install,ordinary/untrusted app,untrusted PendingIntent/cross-user,bounded smoke did not establish durable mutation; exact rate not claimed,已排除 bounded route,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; findings/phase-6a-untrusted-app-pi-smoke-evidence-index.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 bounded route,new Phase 6X3 ROUTES worker evidence
R23,6X3,settings,work/luna_worker_phase6wk_broad_surface_20260810.csv; work/luna_worker_phase6aa_ipc_residual_20260810.csv,system/shell permission gates; user overload varies,已整合/待驗證 caller provenance; No settings write or settings modification,system/shell permission gates; user overload varies,SettingsProvider and generic settings writers,static sink capability; no target HOME/package result,已整合/待驗證 caller provenance,work/luna_worker_phase6wk_broad_surface_20260810.csv; work/luna_worker_phase6aa_ipc_residual_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已整合/待驗證 caller provenance,new Phase 6X3 ROUTES worker evidence
R24,6X3,app/IPC,work/luna_worker_phase6qe_existing_tests_20260810.csv; work/luna_worker_phase6ty_user0_fire_restoration_20260810.csv,privileged/system or unknown production caller,待驗證 host-only provenance/已排除 replay; No grant/revoke/install/package mutation,privileged/system or unknown production caller,Amazon PM/Vending/package-state writers,static writers and bounded negative caller closure; no ordinary User0 success,待驗證 host-only provenance/已排除 replay,work/luna_worker_phase6qe_existing_tests_20260810.csv; work/luna_worker_phase6ty_user0_fire_restoration_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only provenance/已排除 replay,new Phase 6X3 ROUTES worker evidence
R25,6X3,kernel/root,ioctl,retail node/caller/domain not joined,待驗證 host-only image/DT/relocation join; No node access,retail node/caller/domain not joined,driver CMDQ/ION/MDP nodes,source/policy capability only; no node open/ioctl/effect,待驗證 host-only image/DT/relocation join,ioctl,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only image/DT/relocation join,new Phase 6X3 ROUTES worker evidence
R26,6X3,kernel/root,node write,shipped native caller unknown,已排除 as proven bypass/待驗證 caller only; No synthetic input,shipped native caller unknown,uinput/power-supply low-level path,source capability only; no retail privilege transition,已排除 as proven bypass/待驗證 caller only,node write,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,已排除 as proven bypass/待驗證 caller only,new Phase 6X3 ROUTES worker evidence
R27,6X3,kernel/root,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; findings/phase-5-evidence-index.md,device/root boundary,因風險拒絕; Exploit/root/payload execution explicitly excluded,device/root boundary,root/futex/rtmutex/privilege transition,no approved device mutation; no success rate,因風險拒絕,work/luna_worker_phase6vd_test_reconciliation_20260810.csv; findings/phase-5-evidence-index.md,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,因風險拒絕,new Phase 6X3 ROUTES worker evidence
R28,6X3,architecture,work/luna_worker_phase6ad_untested_routes_20260810.md; work/luna_worker_phase6ty_user0_fire_restoration_20260810.csv,system/in-process policy path; caller gate unknown,待驗證 host-only registration/permission join; No service call or policy mutation,system/in-process policy path; caller gate unknown,ProductPolicy/fosinit Binder publication,static registration/sink markers; no callable transaction or HOME result,待驗證 host-only registration/permission join,work/luna_worker_phase6ad_untested_routes_20260810.md; work/luna_worker_phase6ty_user0_fire_restoration_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only registration/permission join,new Phase 6X3 ROUTES worker evidence
R29,6X3,architecture,work/luna_worker_phase6ad_untested_routes_20260810.md; work/luna_worker_prewarm_identity_closure_20260810.csv,Amazon/system caller; user propagation incomplete,待驗證 host-only identity/user-flow join; No process launch or Binder invocation,Amazon/system caller; user propagation incomplete,ASP preWarmApplicationForUser,static process/state sink candidate; no HOME/package success,待驗證 host-only identity/user-flow join,work/luna_worker_phase6ad_untested_routes_20260810.md; work/luna_worker_prewarm_identity_closure_20260810.csv,21e086aebb37a69c99b2450fb95c9b1dd57102c3940579e42c80f53100af5a3b,待驗證 host-only identity/user-flow join,new Phase 6X3 ROUTES worker evidence
